NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN.CODEINE,FENTANYL,HYDROCODONE.ACETAMINOPHEN,HYDROMORPHONE.HCL,METHADONE.HCL,MORPHINE.SULFATE,MORPHINE.SULFATE.ER,OXYBUTYNIN.CHLORIDE,OXYBUTYNIN.CHLORIDE.ER,OXYCODONE.ACETAMINOPHEN,OXYCODONE.HCL,OXYCONTIN,TRAMADOL.HCL,Opioid.Prescriber
1770573149,M,TX,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1134255797,F,PA,"DNP, PMHNP-BC",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447328976,M,MI,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386651057,M,OH,M.D.,Physical Medicine and Rehabilitation,0,0,57,0,0,0,12,0,0,59,11,12,0,1
1881783108,M,VA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487681102,M,UT,M.D.,General Surgery,0,0,34,0,0,0,0,0,0,0,0,0,0,1
1548332125,F,CA,MD,Family Practice,0,0,57,0,0,0,0,0,0,0,0,0,12,1
1417125303,M,MO,M.D,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1518170380,F,TX,M.D.,Family Practice,0,0,75,0,0,0,0,0,0,0,0,0,23,1
1588730840,M,MO,M.D.,Obstetrics/Gynecology,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1235220294,M,AZ,N.M.D.,General Practice,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1437168473,M,WI,M.D.,General Surgery,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1447358775,M,PA,D.O.,Family Practice,0,0,108,0,0,0,0,0,0,14,0,0,22,1
1255389185,M,NJ,DO,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043326036,F,SC,M.D.,Pediatric Medicine,0,15,25,0,0,0,0,0,0,19,22,0,16,1
1093707465,M,IA,MD,Orthopedic Surgery,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1992748594,M,MN,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083600084,M,MA,M.D.,Nephrology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972586030,F,TX,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093706871,M,MD,MD,Endocrinology,0,0,12,0,0,0,0,36,21,0,0,0,12,1
1699775361,M,TX,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1285880898,F,IL,M.D.,Emergency Medicine,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1912936527,M,MI,MD,Geriatric Medicine,22,65,264,0,0,29,0,0,0,0,0,0,27,1
1790757268,M,OH,MD,Geriatric Medicine,52,36,180,0,0,0,12,0,29,92,54,21,93,1
1912967092,M,OH,,Pediatric Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235355397,M,FL,M.D.,Orthopedic Surgery,0,0,99,0,0,0,0,0,0,139,36,0,119,1
1003026055,F,NC,"M.D, PHD",Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659705135,F,AL,M.D,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104057165,M,NY,,Internal Medicine,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1982017521,M,SC,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073505749,M,PR,,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,83,1
1376667824,F,CA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720238363,F,VA,,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629158407,M,NJ,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1740281252,M,TN,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487621462,M,VA,MD,Pain Management,0,19,18,0,0,0,0,0,0,16,0,0,0,1
1124127675,M,CA,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952346348,M,CA,M.D.,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558529149,F,MI,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639218845,M,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184822397,F,FL,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700031382,M,OR,"M.D., PH.D., MRCP",Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558474049,M,LA,MD,Emergency Medicine,0,0,16,0,0,0,0,0,0,0,0,0,0,1
1649477266,F,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831127893,F,WI,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,27,1
1518133842,F,OK,M.D,Nephrology,0,0,23,0,0,0,0,16,0,0,0,0,0,1
1457507097,M,WA,MD,Emergency Medicine,0,0,14,0,0,0,0,0,0,0,39,0,0,1
1962457408,M,PR,M.D.,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215146527,M,LA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1730302050,F,WA,A.R.N.P.,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437240744,M,OH,M.D.,Internal Medicine,17,0,65,0,0,0,0,29,0,65,0,0,190,1
1528388584,M,AZ,M.D.,Orthopaedic Surgery,0,0,0,0,0,0,0,0,0,0,22,0,0,1
1164785291,M,FL,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174558829,M,FL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1366880460,M,CA,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174737225,M,CA,M.D.,Emergency Medicine,13,11,114,0,0,0,0,0,0,0,0,0,35,1
1639101256,M,VA,M.D.,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326117623,M,AR,DO,Thoracic Surgery,0,0,14,0,0,0,0,0,0,11,0,0,0,1
1760612980,F,NJ,P.A.,Physician Assistant,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1063404242,M,NJ,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1225110331,M,CA,M.D.,General Practice,12,82,360,30,0,0,0,56,0,160,71,37,78,1
1174726681,F,TX,M.D.,Neuropsychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275543449,M,FL,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134297674,M,MI,M.D.,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912013418,F,CA,MD,Internal Medicine,0,25,0,0,0,0,0,0,0,0,0,0,0,1
1144261843,F,CA,M.D,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619029907,F,CA,"M.S.N., N.P.",Nurse Practitioner,0,0,26,12,0,0,0,0,0,0,0,0,0,1
1912904384,M,IL,"M.D.,",Cardiology,0,0,190,0,0,0,0,0,0,0,0,0,15,1
1093911083,F,MN,MD,Family Practice,0,0,48,0,0,0,0,0,0,14,0,0,26,1
1326131558,M,TN,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578863791,M,FL,P.A.,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427311471,M,MA,D.M.D.,Dentist,17,0,18,0,0,0,0,0,0,0,0,0,0,1
1851726400,F,IL,,Physician Assistant,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1598967093,F,MA,M.D.,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780676551,M,MI,PA-C,Physician Assistant,0,0,89,0,0,0,0,0,0,0,0,0,62,1
1356603310,M,WA,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154676948,F,OH,M.D,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,14,0,0,0,1
1649261637,M,VA,D.O.,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073576526,M,OH,DO,General Practice,0,0,76,0,0,0,0,0,0,17,11,0,16,1
1922113745,F,NY,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1356326748,F,NY,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770775025,M,NY,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881856144,M,WV,D.O.,Emergency Medicine,0,0,35,0,0,0,0,0,0,22,0,0,0,1
1487960910,M,CA,PA-C,Physician Assistant,0,0,67,0,0,0,0,0,0,23,0,0,0,1
1588007173,M,OH,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801878145,M,PA,MD,Internal Medicine,19,41,314,0,0,0,23,20,48,112,26,93,104,1
1184627390,M,FL,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093783326,M,CT,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104890490,M,MI,MD,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023419553,F,FL,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144200437,M,MN,M.D.,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609962026,M,CA,M.D,Rheumatology,0,25,172,0,0,0,0,0,0,45,0,24,116,1
1073507125,M,NC,OD,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861699373,M,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417948951,M,PA,M.D.,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952374373,M,TX,M.D.,Emergency Medicine,0,0,78,0,0,0,0,0,0,0,0,0,67,1
1982736286,M,FL,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902853823,M,VA,MD,General Surgery,0,0,30,0,0,0,0,0,0,37,0,0,0,1
1699755223,F,VA,M.D.,Geriatric Medicine,0,15,34,0,0,0,0,0,0,33,23,19,45,1
1942270848,M,NJ,M.D.,Internal Medicine,0,0,18,0,0,0,0,0,0,18,0,0,29,1
1518183847,F,NY,M.D.,Rheumatology,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1013921691,M,NC,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649379736,M,MI,MD,Emergency Medicine,0,0,28,0,0,0,0,0,0,0,0,0,0,1
1295830289,M,WI,DDS,Dentist,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1508969973,M,ID,MD,Family Practice,0,31,74,0,0,0,0,0,27,0,0,0,19,1
1891891818,F,VA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760457667,M,MO,D.D.S.,Dentist,0,0,17,0,0,0,0,0,0,0,0,0,0,1
1417297508,M,CT,APRN,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275836157,F,ID,CNS,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265557128,M,MO,DDS,Dentist,0,0,27,0,0,0,0,0,0,0,0,0,0,1
1568717544,F,CT,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154551851,F,NY,N.P.,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043223860,F,OH,D.O.,Family Practice,0,0,72,0,0,0,0,19,0,0,0,0,16,1
1679620330,M,OH,MD,Endocrinology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427149459,F,CT,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780782912,M,NH,MD,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184774564,M,IL,M.D.,Family Practice,0,0,0,0,0,0,0,49,41,0,0,0,81,1
1154635597,M,WA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710256094,F,TX,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447346663,F,CA,M.D.,Family Practice,0,0,25,0,0,0,0,0,0,0,0,0,0,1
1861422768,F,OR,MD,Obstetrics/Gynecology,0,0,12,0,0,0,0,11,0,0,0,0,0,1
1740201680,M,SC,M.B.B.S,Infectious Disease,0,0,0,0,0,0,0,0,0,0,0,0,47,1
1518216274,F,NJ,,Physician Assistant,0,0,0,0,0,0,0,0,0,23,0,0,0,1
1679535298,M,NM,D.O.,Pain Management,0,65,96,0,0,0,26,0,0,57,0,12,98,1
1821119660,M,SC,M.D.,Dermatology,0,0,58,0,0,0,0,0,0,0,0,0,0,1
1770599979,M,OH,"MD, PH.D.",Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184799199,M,MI,DO,Geriatric Medicine,0,164,488,0,36,44,72,14,90,31,28,0,262,1
1306896634,F,IL,D.O.,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1902828742,M,MO,M.D.,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194773408,M,NC,M.D.,Emergency Medicine,0,0,17,0,0,0,0,0,0,0,0,0,0,1
1104895382,M,CT,DO,Family Practice,0,0,14,0,13,0,0,12,0,12,11,0,27,1
1962452409,M,TX,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659501138,F,NY,"P,A,",Physician Assistant,0,0,11,0,0,0,0,0,0,0,0,0,0,1
1760459861,M,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699948398,F,CA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598730715,M,MI,PA C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164463444,F,NY,"DR,NP",Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669528014,F,CA,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1376656645,F,IL,MD,Family Practice,0,0,30,0,0,0,0,0,0,0,0,0,50,1
1508886219,F,NY,M.D.,Internal Medicine,0,0,53,0,0,0,0,0,0,0,0,0,28,1
1235159930,M,IN,D.D.S.,Oral Surgery (dentists only),61,0,72,0,0,0,0,0,0,0,0,0,0,1
1073542635,M,MI,PA,Physician Assistant,0,0,22,0,0,0,0,0,0,0,0,0,0,1
1487814638,F,CA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982774634,M,IN,DDS,Dentist,0,0,19,0,0,0,0,0,0,0,0,0,0,1
1679526123,M,AZ,DO,Family Practice,0,0,50,0,0,0,0,15,14,0,14,0,23,1
1255396164,M,VA,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326105024,F,IL,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871716167,M,WI,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366589921,M,PA,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619997251,M,NE,M.D.,Urology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215904743,F,MI,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487680740,M,MI,DO,Family Practice,0,0,132,0,0,0,0,0,0,0,0,0,22,1
1407857204,M,NY,DO,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1760617450,F,PA,MD,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,13,0,0,1
1689879827,M,OH,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1376636084,M,OK,M.D.,Family Practice,0,81,177,0,0,0,0,20,13,0,0,15,146,1
1851502421,F,IL,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538456843,M,TN,MD,Family Medicine,0,0,37,0,0,0,0,0,0,0,0,0,0,1
1548237902,F,FL,MD,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922006600,M,PA,MD,Anesthesiology,0,41,60,0,0,12,58,0,0,181,132,18,34,1
1952494981,F,TX,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477685832,F,PR,,Radiation Oncology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1598825168,F,NY,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003844507,M,CA,M.D.,Family Practice,26,0,266,12,0,0,26,12,0,55,0,0,27,1
1659590792,M,NJ,M.D.,Diagnostic Radiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851502348,M,MO,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487953683,F,CA,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831138122,F,TX,MD,Obstetrics/Gynecology,0,0,11,0,0,0,0,0,0,0,0,0,0,1
1649266685,F,CA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770717266,F,NC,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083629455,F,CA,MD,Family Practice,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1831328798,M,DC,MD,Emergency Medicine,0,0,0,0,0,0,0,0,0,15,0,0,0,1
1528071172,M,TX,MD,Family Practice,13,0,62,0,0,0,0,0,0,0,0,0,29,1
1770594376,M,NY,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821313610,M,TX,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679532618,F,PA,MD,Internal Medicine,32,0,31,0,0,0,0,0,16,34,17,23,31,1
1861787764,F,IL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093008583,M,OH,M.D.,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487871893,M,PA,DMD,Dentist,11,0,0,0,0,0,0,0,0,0,0,0,0,1
1134203839,M,IN,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1811098262,M,WA,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134201981,F,MD,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649681453,F,AL,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487971107,M,SC,M.D.,Internal Medicine,0,0,14,0,0,0,0,0,0,0,0,0,16,1
1891825022,F,AZ,DO,Family Practice,0,0,40,0,0,0,0,14,0,22,0,20,16,1
1538334677,M,VA,MD,Orthopedic Surgery,43,0,34,0,0,0,0,0,0,20,0,0,35,1
1295716926,M,FL,M.D.,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1306954185,M,IA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528092707,F,NY,M.D.,Internal Medicine,16,0,17,0,0,0,0,0,0,0,0,0,14,1
1942283270,M,TN,MD,Family Practice,0,0,20,0,0,0,0,0,0,0,0,0,0,1
1043502172,F,OH,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386621381,M,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,11,0,0,1
1205960564,M,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386726792,M,VA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396183752,F,GA,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447205695,M,GA,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427259605,F,IL,M.D.,Allergy/Immunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457559544,M,NH,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053318717,M,MS,MD,Hematology/Oncology,0,65,274,19,0,21,92,0,0,107,0,0,0,1
1699732917,M,NV,M.D.,Neurosurgery,0,0,17,0,0,0,0,0,0,11,0,0,0,1
1205929320,F,NV,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811266026,F,IL,P.A.,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063408235,M,NC,M.D.,Internal Medicine,0,14,208,0,23,0,0,20,15,86,59,0,143,1
1073530754,M,AL,"MD, MPH",Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104151729,F,NC,P.A.,Physician Assistant,0,20,111,0,0,27,0,0,0,22,25,13,57,1
1326456211,F,SC,APRN,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295852952,F,VA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306899059,M,DE,M.D.,Ophthalmology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093078537,M,OR,M.D.,Emergency Medicine,0,0,0,0,0,0,0,0,0,16,0,0,0,1
1689764003,M,CA,DO,Family Practice,0,0,13,0,0,0,0,0,0,0,0,0,0,1
1174657456,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,60,1
1912974536,F,WI,MD,Internal Medicine,24,13,92,0,0,15,13,22,11,26,32,55,0,1
1104819887,M,IN,MD,Family Practice,17,47,133,0,0,0,0,18,30,0,0,0,132,1
1821082876,M,FL,M.D.,Internal Medicine,11,0,0,0,0,0,0,0,22,0,0,0,44,1
1952393084,M,LA,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871727560,F,NC,MD,Internal Medicine,0,0,12,0,0,0,0,13,0,0,26,0,22,1
1235145335,M,AL,MD,Family Practice,0,0,14,12,99,0,28,0,0,0,182,29,0,1
1790768513,M,WA,M.D.,Radiation Oncology,0,0,43,0,0,0,24,0,0,0,14,0,0,1
1902153869,F,NJ,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689817843,M,FL,M.D.,Internal Medicine,0,0,0,0,0,0,0,13,0,0,14,0,60,1
1780871533,M,TX,MD,General Practice,12,0,185,0,0,0,0,26,23,0,0,0,106,1
1982771424,F,VA,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467401554,M,OR,M.D.,Orthopedic Surgery,0,0,70,0,0,0,0,0,0,0,56,0,63,1
1639127335,M,LA,MD,Orthopedic Surgery,13,0,613,0,0,0,0,0,0,74,0,0,85,1
1194726141,M,IN,DO,Emergency Medicine,0,0,38,0,0,0,0,0,0,0,0,0,0,1
1265782528,M,CA,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437319662,M,ID,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861505562,F,IL,M.D.,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831275049,M,NY,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710034087,F,NC,M.D.,Neuropsychiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215965520,M,PA,PA-C,Physician Assistant,0,49,177,0,0,0,0,0,22,41,0,0,67,1
1073771671,M,AR,MD,Orthopedic Surgery,0,0,137,0,0,0,0,0,0,0,0,0,17,1
1992776454,M,CT,M.D.,Emergency Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295920155,M,CO,D.M.D.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1194899427,M,FL,M.D.,Plastic and Reconstructive Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619244274,F,OH,PA-C,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851485247,M,NM,MD,Emergency Medicine,0,0,21,0,0,0,0,0,0,0,0,0,0,1
1215002779,F,CT,PA,Physician Assistant,0,0,16,0,0,0,0,0,0,0,0,0,26,1
1407969074,M,NY,D.D.S.,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316062722,M,MO,O.D.,Optometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851728216,F,IL,APN,Nurse Practitioner,0,0,0,0,0,0,0,24,57,0,0,0,0,0
1649411539,F,MI,D.O.,General Surgery,0,0,12,0,0,0,0,0,0,0,0,0,0,1
1265473870,F,TN,FNP,Nurse Practitioner,0,0,347,0,0,0,0,0,0,13,37,0,47,1
1285782151,M,CA,MD,Family Practice,15,0,86,0,0,0,0,24,0,11,0,0,118,1
1558336669,F,RI,M.D.,Emergency Medicine,0,0,22,0,0,0,0,0,0,0,0,0,0,1
1447392972,M,IL,D.P.M.,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487671442,M,MI,M.D.,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1295941425,F,PA,M.D.,Rheumatology,25,0,17,0,0,0,0,0,0,0,0,0,44,1
1861460669,M,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184628927,M,CA,M.D.,Cardiology,62,16,181,0,0,0,0,29,0,0,0,0,658,1
1326042284,M,NC,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1134262777,M,GA,"D.D.S., P.C.",Dentist,0,0,42,0,0,0,0,0,0,0,0,0,0,1
1336294016,M,TN,,Nurse Practitioner,0,0,0,0,22,58,72,0,0,0,358,38,0,1
1932268695,M,CA,MD,Vascular Surgery,0,0,76,0,0,0,0,0,0,0,0,0,0,1
1811213879,F,OK,D.O.,Family Practice,26,0,53,0,0,0,0,65,0,0,0,0,105,1
1053522557,M,TX,"M.D., PHARM.D.",Pain Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598713810,M,WA,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205870656,M,MS,M.D.,Radiation Oncology,0,0,49,0,0,0,0,0,0,0,0,0,0,1
1972503480,M,NY,MD.,General Surgery,0,0,0,0,0,0,0,0,0,14,0,0,0,1
1336226067,M,CA,MD,Family Practice,0,0,0,0,0,0,0,16,23,0,0,0,38,1
1760553762,F,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,23,0,0,0,1
1023078722,M,TX,M.D.,Emergency Medicine,0,0,15,0,0,0,0,0,0,0,0,0,0,1
1376575464,M,NY,MD,Urology,0,0,0,0,0,0,0,18,0,0,0,0,0,0
1124189931,M,OH,DO,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306934369,F,RI,MD,Family Practice,20,0,119,0,0,0,54,0,19,20,14,18,14,1
1871768978,M,FL,"DMD, MD",Oral Surgery (dentists only),0,0,30,0,0,0,0,0,0,0,0,0,23,1
1841487741,F,NC,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,13,0,12,1
1205858271,M,TX,DO,Emergency Medicine,38,0,121,0,0,0,0,0,0,0,0,0,0,1
1467659276,F,AZ,PA,Physician Assistant,0,0,11,0,0,0,0,0,0,0,0,0,11,1
1649316332,M,CA,MD,Family Practice,0,0,13,0,0,0,0,0,0,0,0,0,13,1
1336357151,M,AZ,MD,Orthopedic Surgery,0,0,50,0,0,0,0,0,0,65,0,0,24,1
1205896206,F,CA,MD,Pediatric Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669544003,M,NJ,M.D.,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,79,1
